Ngay,Nam,Gia_Mua,Gia_Ban,Gia_TrungBinh,Nguon
2025-11-20,2025,129642823.82207789,128352845.47558957,128997834.64883374,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-21,2025,130239003.16744173,128943092.68816371,129591047.92780273,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-24,2025,130640311.23445481,129340407.64008214,129990359.43726848,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-25,2025,132155462.53502434,130840482.80830769,131497972.67166603,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-26,2025,132950256.50912611,131627368.3846572,132288812.44689167,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-11-28,2025,134793384.33954158,133452156.63467054,134122770.48710607,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-01,2025,135248687.05697384,133902928.97680497,134575808.01688942,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-02,2025,133618107.85578023,132288574.44427994,132953341.15003009,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-03,2025,134023427.39532459,132689860.95358007,133356644.17445233,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-04,2025,134447889.9285024,133110099.97896507,133778994.95373374,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-05,2025,134457483.49647915,133119598.088554,133788540.79251657,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-08,2025,133535789.4043212,132207075.08189015,132871432.24310568,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-09,2025,134157672.23101273,132822770.0197589,133490221.12538582,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-10,2025,133930875.0962991,132598229.57295284,133264552.33462597,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-11,2025,136852453.4166171,135490737.4622229,136171595.43942,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-12,2025,137032121.46285927,135668617.76671144,136350369.61478537,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-15,2025,137258103.08344463,135892350.81395763,136575226.94870114,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-16,2025,137120177.22081116,135755797.34796727,136437987.28438923,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-17,2025,138595301.12165835,137216243.3990548,137905772.26035658,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-18,2025,138287685.77089396,136911688.89755175,137599687.33422285,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-19,2025,138906304.85548773,137524152.56836846,138215228.7119281,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-22,2025,141448440.6973083,140040993.52619082,140744717.11174956,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-23,2025,142854248.3614356,141432813.05435663,142143530.7078961,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-24,2025,142925305.3053751,141503162.9640281,142214234.1347016,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-26,2025,144203488.8546834,142768628.26906466,143486058.56187403,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-29,2025,137592972.55045813,136223888.2464735,136908430.3984658,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-30,2025,138971590.9563673,137588789.05630398,138280190.00633565,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2025-12-31,2025,137451641.54416743,136083963.51885235,136767802.5315099,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-02,2026,137461677.7363756,136093899.84845147,136777788.79241353,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-05,2026,141364666.77398387,139958053.17424273,140661359.97411332,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-06,2026,142666779.68152785,141247209.734448,141956994.70798793,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-07,2026,141646528.02381703,140237109.83452535,140941818.9291712,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-08,2026,141643099.89254823,140233715.81401542,140938407.85328183,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-09,2026,142712395.7468668,141292371.9085895,142002383.82772815,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-12,2026,146307691.8873511,144851893.95812374,145579792.92273742,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-13,2026,146078110.87560123,144624597.3345505,145351354.10507587,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-14,2026,147146910.78465295,145682762.41863653,146414836.60164475,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-15,2026,146716975.0948501,145257104.6958964,145987039.89537326,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-16,2026,145830249.91440144,144379202.6515716,145104726.28298652,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-20,2026,151242563.28528982,149737662.15807304,150490112.72168145,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-21,2026,153765133.3700356,152235132.04297057,153000132.7065031,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-22,2026,155983580.52829987,154431505.1001576,155207542.81422874,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-23,2026,158378558.42138922,156802652.36744508,157590605.39441717,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-26,2026,161291066.12148336,159686179.89141887,160488623.00645113,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-27,2026,161149682.0775532,159546202.65389597,160347942.3657246,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-28,2026,167855062.05634004,166184862.4338889,167019962.24511448,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-29,2026,167678102.08611482,166009663.25938734,166843882.6727511,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-01-30,2026,148219650.89718533,146744828.50019842,147482239.69869187,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-02,2026,144953684.67375052,143511359.4531162,144232522.06343338,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-03,2026,154306395.834826,152771008.81159392,153538702.32320997,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-04,2026,155010749.73263723,153468354.21290952,154239551.97277337,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-05,2026,153022441.8832302,151499830.52120802,152261136.20221913,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-06,2026,155621116.27116516,154072647.45254663,154846881.8618559,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-09,2026,158509973.56574416,156932759.89842334,157721366.73208377,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-10,2026,156789333.5122633,155229240.6414945,156009287.0768789,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-11,2026,158790888.39204755,157210879.5523257,158000883.97218663,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-12,2026,154816423.5962607,153275961.66992977,154046192.63309523,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-13,2026,157663872.35359365,156095077.60380664,156879474.97870016,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-17,2026,153356040.27210814,151830109.52313194,152593074.89762005,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-18,2026,156609783.14337614,155051476.84344208,155830629.99340913,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-19,2026,156276868.474722,154721874.75855562,155499371.6166388,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-20,2026,158896188.76354852,157315132.1589361,158105660.46124232,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-23,2026,163462743.18944713,161836248.23233822,162649495.71089268,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-24,2026,162926489.6242962,161305330.52355695,162115910.07392657,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-25,2026,165156333.52023426,163512986.9180429,164334660.2191386,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-26,2026,163699801.71142313,162070947.96305078,162885374.83723697,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-02-27,2026,164970177.6829778,163328683.37767455,164149430.5303262,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-02,2026,167049734.34378332,165387547.9324024,166218641.13809288,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-03,2026,161892105.41322404,160281238.69269446,161086672.05295926,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-04,2026,162235802.9839395,160621516.3870844,161428659.68551195,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-05,2026,160588322.7409255,158990428.98230934,159789375.86161742,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-06,2026,163430578.52496684,161804403.61427066,162617491.06961876,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-09,2026,161511502.74486795,159904423.1155658,160707962.93021688,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-10,2026,166307347.68688384,164652548.20741236,165479947.9471481,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-11,2026,163887877.45679772,162257152.3079739,163072514.88238582,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-12,2026,162344323.23033112,160728956.83002934,161536640.03018025,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-13,2026,160641673.76661792,159043249.15202472,159842461.45932132,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-16,2026,158969281.03348497,157387497.14260453,158178389.08804476,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-17,2026,159125449.6680438,157542111.86040157,158333780.76422268,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-18,2026,155708885.99445608,154159543.84525752,154934214.91985682,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-19,2026,146611402.911733,145152582.98226303,145881992.94699803,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-20,2026,145396613.7450954,143949881.27001983,144673247.50755763,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-23,2026,140266264.15302417,138870579.9325961,139568422.04281014,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-24,2026,140401228.97355887,139004201.81959313,139702715.39657602,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-25,2026,145264995.4721131,143819572.63159457,144542284.05185384,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-26,2026,139652274.73696688,138262699.86396223,138957487.30046457,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-27,2026,143408690.43676758,141981738.29311815,142695214.36494288,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-30,2026,144422859.62592635,142985816.2465639,143704337.93624514,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-03-31,2026,148235493.50248984,146760513.4676392,147498003.48506454,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-01,2026,152485122.80494785,150967857.90141603,151726490.35318196,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-02,2026,148286611.42435735,146811122.75346825,147548867.0889128,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-06,2026,148466850.64772716,146989568.5517299,147728209.59972852,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-07,2026,148436924.09116966,146959939.77185455,147698431.93151212,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-08,2026,151376254.56942144,149870023.180671,150623138.87504622,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-09,2026,152830102.74526355,151309405.2055097,152069753.97538662,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-13,2026,151270631.70102867,149765451.2860931,150518041.49356088,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-14,2026,153993062.47689164,152460793.1985146,153226927.83770314,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-15,2026,152974160.4642564,151452029.51436332,152213094.98930988,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-16,2026,152497264.19711465,150979878.48371053,151738571.3404126,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-20,2026,153219447.42471063,151694875.80854437,152457161.6166275,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-21,2026,149867142.34291786,148375926.99622217,149121534.66957003,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-22,2026,150926178.32398283,149424425.30583376,150175301.8149083,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-23,2026,149904128.3267305,148412544.96029538,149158336.64351293,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-27,2026,149275127.4340809,147789802.78299552,148532465.1085382,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-28,2026,146485121.41921327,145027558.02200717,145756339.72061023,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-29,2026,145145676.81675485,143701441.2265384,144423559.02164662,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-04-30,2026,147365078.40640712,145898759.21828368,146631918.81234542,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-04,2026,144089494.85588437,142655768.53891042,143372631.6973974,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-05,2026,145070150.01710832,143626665.93733612,144348407.97722223,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-06,2026,149312469.00288865,147826772.7939047,148569620.89839667,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-07,2026,149541643.12551144,148053666.5769989,148797654.85125518,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-11,2026,150486082.8600416,148988708.90123522,149737395.88063842,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-12,2026,149056319.21620923,147573171.7613216,148314745.48876542,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-13,2026,149799286.55967885,148308746.39490595,149054016.47729242,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2026-05-14,2026,149304655.04902214,147819036.59082294,148561845.81992254,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
